id,keywords
33542,"[{'id': 242, 'name': 'new york'}, {'id': 779, 'name': 'martial arts'}, {'id': 1545, 'name': 'supermarket'}, {'id': 2987, 'name': 'gang war'}, {'id': 4640, 'name': 'disabled child'}, {'id': 10726, 'name': 'gang'}, {'id': 13027, 'name': 'wedding'}, {'id': 33461, 'name': 'diamond'}, {'id': 161307, 'name': 'bronx'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
11066,"[{'id': 2273, 'name': 'role of women'}, {'id': 2336, 'name': 'ladykiller'}, {'id': 3836, 'name': 'success'}, {'id': 6779, 'name': ""ladies' man""}, {'id': 7769, 'name': 'chefin'}, {'id': 8642, 'name': 'casanova'}, {'id': 9094, 'name': 'womanizer'}]"
11104,"[{'id': 1595, 'name': 'ex-girlfriend'}, {'id': 3391, 'name': 'drug smuggle'}, {'id': 5490, 'name': 'girlfriend'}, {'id': 6618, 'name': 'snack bar'}, {'id': 9840, 'name': 'romance'}, {'id': 12354, 'name': 'hong kong'}, {'id': 180294, 'name': 'pineapple'}, {'id': 185265, 'name': 'expiration date'}, {'id': 185266, 'name': 'flight attendant'}]"
2074,"[{'id': 5498, 'name': 'lsd'}, {'id': 6230, 'name': 'looking for  birth parents'}, {'id': 6231, 'name': 'half-brother'}, {'id': 10183, 'name': 'independent film'}]"
27793,"[{'id': 334, 'name': 'flying'}, {'id': 2343, 'name': 'magic'}]"
9101,"[{'id': 339, 'name': 'submarine'}, {'id': 4410, 'name': 'u.s. navy'}, {'id': 9789, 'name': 'misfit'}]"
9302,"[{'id': 238179, 'name': 'skab under tv'}, {'id': 238241, 'name': 'foran'}, {'id': 238242, 'name': 'nederste hylde'}]"
11000,"[{'id': 237, 'name': 'gay'}, {'id': 824, 'name': 'drag queen'}, {'id': 1013, 'name': 'homophobia'}, {'id': 1196, 'name': 'florida'}, {'id': 1862, 'name': 'coming out'}, {'id': 2944, 'name': 'senator'}, {'id': 6083, 'name': 'politician'}, {'id': 158718, 'name': 'lgbt'}, {'id': 201554, 'name': 'crossdressing'}, {'id': 210608, 'name': '1990s'}]"
9737,"[{'id': 416, 'name': 'miami'}, {'id': 703, 'name': 'detective'}, {'id': 772, 'name': 'handcuffs'}, {'id': 822, 'name': 'airport'}, {'id': 1666, 'name': 'mexican standoff'}, {'id': 3688, 'name': 'strip club'}, {'id': 4009, 'name': 'witness protection'}, {'id': 9844, 'name': 'car crash'}, {'id': 11730, 'name': 'internal affairs'}, {'id': 12371, 'name': 'gunfight'}, {'id': 14601, 'name': 'explosion'}, {'id': 14707, 'name': 'brutality'}, {'id': 14967, 'name': 'foot chase'}, {'id': 15483, 'name': 'car chase'}, {'id': 18026, 'name': 'drug lord'}, {'id': 166856, 'name': 'hangar'}, {'id': 167114, 'name': 'loose cannon'}, {'id': 167115, 'name': 'bust'}, {'id': 167119, 'name': 'reference to skittles'}, {'id': 167124, 'name': 'black cop'}, {'id': 167128, 'name': 'badge'}, {'id': 219404, 'name': 'action hero'}, {'id': 226376, 'name': 'corrupt cop'}]"
10474,"[{'id': 6075, 'name': 'sport'}, {'id': 6496, 'name': 'basketball'}, {'id': 6782, 'name': 'addiction'}, {'id': 9713, 'name': 'friends'}, {'id': 14964, 'name': 'drug'}]"
568,"[{'id': 305, 'name': 'moon'}, {'id': 1196, 'name': 'florida'}, {'id': 1432, 'name': 'nasa'}, {'id': 2345, 'name': 'spaceman'}, {'id': 4776, 'name': 'race against time'}, {'id': 9609, 'name': 'houston'}, {'id': 9672, 'name': 'based on true story'}, {'id': 9882, 'name': 'space'}, {'id': 10084, 'name': 'rescue'}, {'id': 10349, 'name': 'survival'}, {'id': 10617, 'name': 'disaster'}, {'id': 14601, 'name': 'explosion'}, {'id': 14626, 'name': 'astronaut'}, {'id': 156395, 'name': 'imax'}, {'id': 184994, 'name': 'saturn v rocket'}, {'id': 189098, 'name': 'courage'}, {'id': 193479, 'name': 'hypothermia'}, {'id': 226233, 'name': 'apollo program'}, {'id': 226234, 'name': 'cape kennedy'}, {'id': 226235, 'name': 'lunar mission'}, {'id': 226236, 'name': 'spacecraft accident'}]"
11780,"[{'id': 388, 'name': 'scotland'}, {'id': 5565, 'name': 'biography'}, {'id': 160279, 'name': '18th century'}, {'id': 208070, 'name': 'highlands'}, {'id': 220446, 'name': 'violent man'}]"
414,"[{'id': 483, 'name': 'riddle'}, {'id': 849, 'name': 'dc comics'}, {'id': 3259, 'name': 'rose'}, {'id': 6969, 'name': 'gotham city'}, {'id': 9104, 'name': 'partner'}, {'id': 9715, 'name': 'superhero'}, {'id': 10486, 'name': 'robin'}, {'id': 10525, 'name': 'broken neck'}, {'id': 11268, 'name': 'psychologist'}, {'id': 14819, 'name': 'violence'}, {'id': 15009, 'name': 'criminal'}, {'id': 33518, 'name': 'district attorney'}, {'id': 33626, 'name': 'millionaire'}, {'id': 33981, 'name': 'falling down stairs'}, {'id': 34156, 'name': 'tied up'}, {'id': 156116, 'name': 'tommy gun'}, {'id': 157166, 'name': 'beretta'}, {'id': 157583, 'name': 'knocked out'}, {'id': 163455, 'name': 'super powers'}, {'id': 170383, 'name': 'disfigurement'}, {'id': 170652, 'name': 'father figure'}]"
649,"[{'id': 549, 'name': 'prostitute'}, {'id': 596, 'name': 'adultery'}, {'id': 848, 'name': 'double life'}, {'id': 851, 'name': 'dual identity'}, {'id': 931, 'name': 'jealousy'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 1411, 'name': 'brothel'}, {'id': 1566, 'name': 'dream'}, {'id': 2316, 'name': ""women's sexual identity""}, {'id': 2486, 'name': 'fantasy'}, {'id': 3260, 'name': 'masochism'}, {'id': 10183, 'name': 'independent film'}]"
1775,[]
8839,"[{'id': 3335, 'name': 'halloween'}, {'id': 6054, 'name': 'friendship'}, {'id': 6152, 'name': 'supernatural'}, {'id': 6155, 'name': 'afterlife'}, {'id': 9713, 'name': 'friends'}, {'id': 15017, 'name': 'danger'}, {'id': 162846, 'name': 'ghost'}, {'id': 189449, 'name': 'disorder'}, {'id': 193545, 'name': 'young heroes'}, {'id': 202322, 'name': 'imaginary'}, {'id': 206813, 'name': 'supernatural ability'}, {'id': 206834, 'name': 'mischievous children'}]"
20649,"[{'id': 11505, 'name': 'drug pusher'}, {'id': 13008, 'name': 'train'}, {'id': 14964, 'name': 'drug'}, {'id': 18026, 'name': 'drug lord'}]"
10329,"[{'id': 690, 'name': 'gorilla'}, {'id': 2521, 'name': 'kongo'}, {'id': 3379, 'name': 'diamond mine'}, {'id': 33461, 'name': 'diamond'}]"
8963,"[{'id': 339, 'name': 'submarine'}, {'id': 1860, 'name': 'mutiny'}, {'id': 2139, 'name': 'russia'}, {'id': 2534, 'name': 'missile'}, {'id': 3312, 'name': 'nuclear missile'}, {'id': 4123, 'name': 'embassy'}, {'id': 4410, 'name': 'u.s. navy'}, {'id': 4933, 'name': 'battle for power'}, {'id': 6791, 'name': 'torpedo'}, {'id': 162365, 'name': 'military'}, {'id': 198423, 'name': 'moral dilemma'}, {'id': 217133, 'name': 'post cold war'}, {'id': 221092, 'name': 'aircraft carrier'}, {'id': 226740, 'name': 'chain of command'}, {'id': 226741, 'name': 'launch code'}, {'id': 226742, 'name': 'sonar'}]"
26564,"[{'id': 1353, 'name': 'underground'}, {'id': 5565, 'name': 'biography'}, {'id': 14893, 'name': 'art'}]"
8068,"[{'id': 75, 'name': 'gunslinger'}, {'id': 139, 'name': 'anti terror'}, {'id': 502, 'name': 'ambush'}, {'id': 534, 'name': 'mexico'}, {'id': 797, 'name': 'showdown'}, {'id': 953, 'name': 'guitar'}, {'id': 2483, 'name': 'nudity'}, {'id': 2708, 'name': 'hitman'}, {'id': 3458, 'name': 'bartender'}, {'id': 9748, 'name': 'revenge'}, {'id': 10044, 'name': 'tragic hero'}, {'id': 10950, 'name': 'shootout'}, {'id': 14575, 'name': 'mariachi'}, {'id': 14601, 'name': 'explosion'}, {'id': 14687, 'name': 'extreme violence'}, {'id': 14707, 'name': 'brutality'}, {'id': 18026, 'name': 'drug lord'}, {'id': 41372, 'name': 'leg brace'}, {'id': 154889, 'name': 'concealed weapon'}, {'id': 187844, 'name': 'flashback'}, {'id': 226790, 'name': 'bookstore'}]"
8512,"[{'id': 5823, 'name': 'jazz club'}, {'id': 9826, 'name': 'murder'}, {'id': 12670, 'name': 'los angeles'}, {'id': 155790, 'name': 'private detective'}, {'id': 195402, 'name': 'film noir'}, {'id': 207268, 'name': 'neo-noir'}]"
1572,"[{'id': 258, 'name': 'bomb'}, {'id': 444, 'name': 'taxi'}, {'id': 483, 'name': 'riddle'}, {'id': 642, 'name': 'robbery'}, {'id': 703, 'name': 'detective'}, {'id': 720, 'name': 'helicopter'}, {'id': 1321, 'name': 'gold'}, {'id': 1552, 'name': 'subway'}, {'id': 3799, 'name': 'ship'}, {'id': 5572, 'name': 'fistfight'}, {'id': 6149, 'name': 'police'}, {'id': 9663, 'name': 'sequel'}, {'id': 9758, 'name': 'deception'}, {'id': 10950, 'name': 'shootout'}, {'id': 14512, 'name': 'new york city'}, {'id': 14601, 'name': 'explosion'}, {'id': 14819, 'name': 'violence'}, {'id': 15483, 'name': 'car chase'}, {'id': 18525, 'name': 'fbi agent'}, {'id': 177309, 'name': 'simon says'}, {'id': 187844, 'name': 'flashback'}, {'id': 188329, 'name': 'dump truck'}, {'id': 192707, 'name': 'aqueduct'}, {'id': 219404, 'name': 'action hero'}, {'id': 226838, 'name': 'federal reserve bank'}]"
13552,"[{'id': 572, 'name': 'sex'}, {'id': 1664, 'name': 'eroticism'}, {'id': 2483, 'name': 'nudity'}, {'id': 2652, 'name': 'nazis'}, {'id': 9937, 'name': 'suspense'}, {'id': 13017, 'name': 'drifter'}, {'id': 180340, 'name': 'voyeur'}]"
6520,"[{'id': 3966, 'name': 'camelot'}, {'id': 10466, 'name': 'knight'}, {'id': 10982, 'name': 'king arthur'}, {'id': 177128, 'name': 'excalibur'}, {'id': 177129, 'name': 'knights of the round table'}]"
9073,"[{'id': 2526, 'name': 'human animal relationship'}, {'id': 4676, 'name': 'whale'}, {'id': 155529, 'name': 'killer whale'}]"
10428,"[{'id': 293, 'name': 'female nudity'}, {'id': 2157, 'name': 'hacker'}, {'id': 2483, 'name': 'nudity'}, {'id': 2812, 'name': 'computer virus'}, {'id': 4563, 'name': 'virtual reality'}, {'id': 6104, 'name': 'computer'}, {'id': 9835, 'name': 'sexual fantasy'}, {'id': 9864, 'name': 'prank'}, {'id': 11615, 'name': 'internet'}, {'id': 12190, 'name': 'cyberpunk'}, {'id': 13130, 'name': 'teenager'}, {'id': 14512, 'name': 'new york city'}, {'id': 41249, 'name': 'secret service'}, {'id': 155555, 'name': 'computer hacker'}, {'id': 160840, 'name': 'dream sequence'}]"
9886,"[{'id': 2588, 'name': 'brain'}, {'id': 3321, 'name': 'childhood memory'}, {'id': 4565, 'name': 'dystopia'}, {'id': 6135, 'name': 'pharmaceutical industry'}, {'id': 6566, 'name': 'computer chip'}, {'id': 8662, 'name': 'courier'}, {'id': 10919, 'name': 'cyber'}, {'id': 12190, 'name': 'cyberpunk'}]"
9482,"[{'id': 934, 'name': 'judge'}, {'id': 4458, 'name': 'post-apocalyptic'}, {'id': 4565, 'name': 'dystopia'}, {'id': 9717, 'name': 'based on comic'}, {'id': 15090, 'name': 'police officer'}, {'id': 18712, 'name': 'based on graphic novel'}, {'id': 160159, 'name': 'frame up'}, {'id': 162988, 'name': 'dystopic future'}, {'id': 180172, 'name': 'framed for murder'}, {'id': 182703, 'name': 'gene'}, {'id': 182706, 'name': 'prosthetic limb'}, {'id': 182709, 'name': 'post holocaust'}, {'id': 182711, 'name': 'dna testing'}, {'id': 203165, 'name': 'dredd'}, {'id': 236590, 'name': '2000 ad'}]"
9344,"[{'id': 1525, 'name': 'puberty'}, {'id': 2201, 'name': 'first time'}]"
9071,"[{'id': 1388, 'name': 'cinema'}, {'id': 10183, 'name': 'independent film'}, {'id': 11614, 'name': 'filmmaker'}]"
8973,"[{'id': 3419, 'name': 'fanatic'}, {'id': 6152, 'name': 'supernatural'}, {'id': 6333, 'name': 'wizardry'}, {'id': 6506, 'name': 'resurrection'}, {'id': 173162, 'name': 'sect'}, {'id': 221387, 'name': 'occultism'}]"
2293,"[{'id': 572, 'name': 'sex'}, {'id': 4325, 'name': 'game show'}, {'id': 8631, 'name': 'slacker'}, {'id': 41175, 'name': 'shopping'}, {'id': 157690, 'name': 'mall'}, {'id': 162296, 'name': 'ex-boyfriend ex-girlfriend relationship'}, {'id': 168033, 'name': 'jay and silent bob'}, {'id': 171329, 'name': 'silent man'}, {'id': 171343, 'name': 'coke'}, {'id': 171346, 'name': 'bandleader'}, {'id': 179430, 'name': 'aftercreditsstinger'}]"
9070,"[{'id': 10988, 'name': 'based on tv series'}, {'id': 12667, 'name': 'tokusatsu'}, {'id': 155030, 'name': 'superhero team'}, {'id': 173577, 'name': 'ethnic diversity'}, {'id': 191474, 'name': 'super sentai'}, {'id': 201635, 'name': 'power rangers'}, {'id': 203223, 'name': 'mighty morphin power rangers'}, {'id': 203224, 'name': 'mmpr'}]"
1642,"[{'id': 1332, 'name': 'cheating'}, {'id': 2547, 'name': 'new identity'}, {'id': 2812, 'name': 'computer virus'}, {'id': 3713, 'name': 'chase'}, {'id': 6104, 'name': 'computer'}, {'id': 10333, 'name': 'stalking'}]"
11472,"[{'id': 970, 'name': 'parent child relationship'}, {'id': 1009, 'name': 'baby'}, {'id': 6038, 'name': 'marriage'}, {'id': 13149, 'name': 'pregnancy'}, {'id': 168386, 'name': 'child wish'}]"
11980,"[{'id': 290, 'name': 'angel'}, {'id': 3648, 'name': 'archangel gabriel'}, {'id': 9511, 'name': 'menschheit'}]"
32646,"[{'id': 572, 'name': 'sex'}, {'id': 852, 'name': 'chemical'}, {'id': 1279, 'name': 'medicine'}, {'id': 3451, 'name': 'housewife'}, {'id': 6305, 'name': 'pollution'}, {'id': 6898, 'name': 'quarantine'}, {'id': 10183, 'name': 'independent film'}, {'id': 12097, 'name': 'allergy'}, {'id': 15106, 'name': 'psychiatrist'}, {'id': 40895, 'name': 'illness'}, {'id': 189449, 'name': 'disorder'}, {'id': 202579, 'name': 'retreat'}, {'id': 235410, 'name': 'multiple chemical sensitivity (mcs)'}, {'id': 235411, 'name': 'environmental illness'}]"
10533,"[{'id': 818, 'name': 'based on novel'}, {'id': 2871, 'name': 'burning of witches'}, {'id': 10223, 'name': 'puritan'}, {'id': 13149, 'name': 'pregnancy'}, {'id': 15060, 'name': 'period drama'}, {'id': 34094, 'name': 'extramarital affair'}]"
10802,"[{'id': 246, 'name': 'dancing'}, {'id': 293, 'name': 'female nudity'}, {'id': 1663, 'name': 'go-go dancer'}, {'id': 2874, 'name': 'spanner'}, {'id': 3182, 'name': 'seduction'}, {'id': 4378, 'name': 'striptease'}, {'id': 7017, 'name': 'sexappeal'}]"
10149,"[{'id': 919, 'name': 'smoking'}, {'id': 1621, 'name': 'robber'}, {'id': 3170, 'name': 'cigarette'}, {'id': 6458, 'name': 'cigar'}, {'id': 8736, 'name': 'laden'}, {'id': 10183, 'name': 'independent film'}, {'id': 13028, 'name': 'writer'}]"
18402,"[{'id': 2673, 'name': 'horse'}, {'id': 7323, 'name': 'savannah'}, {'id': 9672, 'name': 'based on true story'}, {'id': 18035, 'name': 'family'}]"
9348,"[{'id': 1475, 'name': 'telepathy'}, {'id': 1718, 'name': 'dna'}, {'id': 2340, 'name': 'paranoia'}, {'id': 6017, 'name': 'genetics'}, {'id': 6245, 'name': 'instinct'}, {'id': 9016, 'name': 'femme fatale'}, {'id': 9951, 'name': 'alien'}, {'id': 10562, 'name': 'on the run'}, {'id': 11181, 'name': 'decapitation'}, {'id': 11190, 'name': 'sexual attraction'}, {'id': 12670, 'name': 'los angeles'}, {'id': 163481, 'name': 'cocoon'}, {'id': 163561, 'name': 'genetic engineering'}, {'id': 234319, 'name': 'scientists'}, {'id': 235513, 'name': 'alien dna'}]"
281,"[{'id': 445, 'name': 'pornography'}, {'id': 549, 'name': 'prostitute'}, {'id': 570, 'name': 'rape'}, {'id': 796, 'name': 'police brutality'}, {'id': 1566, 'name': 'dream'}, {'id': 1595, 'name': 'ex-girlfriend'}, {'id': 2964, 'name': 'future'}, {'id': 3088, 'name': 'bodyguard'}, {'id': 4562, 'name': 'rapper'}, {'id': 4563, 'name': 'virtual reality'}, {'id': 4565, 'name': 'dystopia'}, {'id': 4566, 'name': 'minidisc'}, {'id': 6149, 'name': 'police'}, {'id': 8440, 'name': 'ex-cop'}, {'id': 9826, 'name': 'murder'}, {'id': 12190, 'name': 'cyberpunk'}, {'id': 12670, 'name': 'los angeles'}, {'id': 14819, 'name': 'violence'}, {'id': 15009, 'name': 'criminal'}, {'id': 155790, 'name': 'private detective'}, {'id': 162845, 'name': 'revolt'}, {'id': 187056, 'name': 'woman director'}]"
5967,"[{'id': 3296, 'name': 'car mechanic'}, {'id': 3344, 'name': 'letter'}, {'id': 4344, 'name': 'musical'}, {'id': 6091, 'name': 'war'}, {'id': 9457, 'name': 'single'}]"
36834,"[{'id': 1310, 'name': 'mentor'}, {'id': 5933, 'name': 'poet'}, {'id': 187056, 'name': 'woman director'}]"
9090,"[{'id': 108, 'name': 'transvestism'}, {'id': 237, 'name': 'gay'}, {'id': 242, 'name': 'new york'}, {'id': 824, 'name': 'drag queen'}, {'id': 1013, 'name': 'homophobia'}, {'id': 9935, 'name': 'travel'}, {'id': 167043, 'name': 'road movie'}, {'id': 187056, 'name': 'woman director'}]"
3512,"[{'id': 949, 'name': 'terrorist'}, {'id': 2314, 'name': 'pentagon'}, {'id': 3376, 'name': 'satellite'}, {'id': 11219, 'name': 'navy seal'}, {'id': 13008, 'name': 'train'}]"
9560,"[{'id': 1956, 'name': 'world war ii'}, {'id': 5334, 'name': 'vineyard'}, {'id': 9673, 'name': 'love'}, {'id': 9714, 'name': 'remake'}, {'id': 13149, 'name': 'pregnancy'}, {'id': 190061, 'name': 'harvest'}, {'id': 191795, 'name': 'grape'}, {'id': 229895, 'name': 'abandoned woman'}]"
9804,"[{'id': 270, 'name': 'ocean'}, {'id': 331, 'name': 'tattoo'}, {'id': 1852, 'name': 'mutant'}, {'id': 4237, 'name': 'water'}, {'id': 4565, 'name': 'dystopia'}, {'id': 34161, 'name': 'doomsday'}]"
76,"[{'id': 811, 'name': 'dialogue'}, {'id': 813, 'name': 'sunrise'}, {'id': 814, 'name': 'talking'}, {'id': 815, 'name': 'soulmates'}, {'id': 816, 'name': 'walking'}, {'id': 1201, 'name': 'austria'}, {'id': 197528, 'name': 'traveller'}, {'id': 215205, 'name': 'danube'}, {'id': 224279, 'name': 'bittersweet'}, {'id': 233027, 'name': 'romantic'}, {'id': 233055, 'name': 'vienna'}]"
11017,"[{'id': 187056, 'name': 'woman director'}]"
6715,"[{'id': 787, 'name': 'mississippi'}]"
2292,"[{'id': 1361, 'name': 'salesclerk'}, {'id': 3090, 'name': 'loser'}, {'id': 179430, 'name': 'aftercreditsstinger'}]"
1909,"[{'id': 5906, 'name': 'sex addiction'}, {'id': 9673, 'name': 'love'}, {'id': 11857, 'name': 'mental institution'}, {'id': 14781, 'name': 'patient'}, {'id': 15106, 'name': 'psychiatrist'}, {'id': 180077, 'name': 'don juan'}]"
8984,"[{'id': 6021, 'name': 'employee'}, {'id': 6282, 'name': 'workplace'}, {'id': 10850, 'name': 'sexual harassment'}, {'id': 34038, 'name': 'intrigue'}]"
4954,"[{'id': 949, 'name': 'terrorist'}, {'id': 3543, 'name': 'transport of prisoners'}, {'id': 3800, 'name': 'airplane'}, {'id': 4679, 'name': 'parachuting'}, {'id': 9937, 'name': 'suspense'}]"
10531,"[{'id': 2587, 'name': 'married couple'}, {'id': 6460, 'name': 'chile'}, {'id': 9137, 'name': 'pinochet-regime'}, {'id': 9748, 'name': 'revenge'}, {'id': 13005, 'name': 'doctor'}, {'id': 13006, 'name': 'torture'}, {'id': 33740, 'name': 'humiliation'}]"
11929,"[{'id': 516, 'name': 'child abuse'}, {'id': 703, 'name': 'detective'}, {'id': 818, 'name': 'based on novel'}, {'id': 1010, 'name': 'bar'}, {'id': 2041, 'name': 'island'}, {'id': 2619, 'name': 'suspicion of murder'}, {'id': 9826, 'name': 'murder'}, {'id': 9937, 'name': 'suspense'}, {'id': 10041, 'name': 'dysfunctional family'}, {'id': 11925, 'name': 'domestic violence'}, {'id': 12193, 'name': 'reporter'}, {'id': 13097, 'name': 'maid'}, {'id': 18047, 'name': 'anger'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 207819, 'name': 'accident'}, {'id': 212642, 'name': 'abusive father'}, {'id': 212643, 'name': 'abusive husband'}, {'id': 212644, 'name': 'anti-depressant'}, {'id': 212645, 'name': 'bangor-maine'}, {'id': 212646, 'name': 'bank account'}]"
8467,"[{'id': 1420, 'name': 'gas station'}, {'id': 2669, 'name': 'motel'}, {'id': 5303, 'name': 'utah'}, {'id': 6241, 'name': 'stupidity'}, {'id': 8126, 'name': 'pill'}, {'id': 9864, 'name': 'prank'}, {'id': 11333, 'name': 'cigar smoking'}, {'id': 14819, 'name': 'violence'}, {'id': 15009, 'name': 'criminal'}, {'id': 18326, 'name': 'fired from the job'}, {'id': 159574, 'name': 'clumsiness'}, {'id': 160962, 'name': 'stepmother stepdaughter relationship'}, {'id': 167310, 'name': 'sitting on a toilet'}, {'id': 167584, 'name': 'aspen colorado'}, {'id': 167591, 'name': 'parakeet'}, {'id': 167598, 'name': 'defecation'}, {'id': 167608, 'name': 'scooter'}, {'id': 167615, 'name': 'hotel suite'}, {'id': 167617, 'name': 'endangered species'}, {'id': 167619, 'name': 'foolish'}, {'id': 215404, 'name': 'laxative'}]"
10451,"[{'id': 1918, 'name': 'cooking'}, {'id': 2875, 'name': 'sense of life'}, {'id': 5600, 'name': 'daughter'}, {'id': 13043, 'name': 'dating'}, {'id': 18035, 'name': 'family'}]"
20156,"[{'id': 1328, 'name': 'secret'}, {'id': 2334, 'name': 'nightclub'}, {'id': 2589, 'name': 'pet shop'}, {'id': 10183, 'name': 'independent film'}, {'id': 156455, 'name': 'unhappiness'}]"
522,"[{'id': 30, 'name': 'individual'}, {'id': 444, 'name': 'taxi'}, {'id': 571, 'name': 'transsexuality'}, {'id': 663, 'name': 'fortune teller'}, {'id': 774, 'name': 'film business'}, {'id': 886, 'name': 'film making'}, {'id': 887, 'name': 'film producer'}, {'id': 1950, 'name': 'vororte'}, {'id': 2559, 'name': 'film maker'}, {'id': 2792, 'name': 'boxer'}, {'id': 2793, 'name': 'film director'}, {'id': 2794, 'name': 'oddball'}, {'id': 6562, 'name': 'celebrity'}, {'id': 10338, 'name': 'morphine'}, {'id': 10732, 'name': 'movie studio'}, {'id': 12670, 'name': 'los angeles'}, {'id': 18179, 'name': 'drug addict'}, {'id': 155167, 'name': 'cult director'}, {'id': 162687, 'name': 'theremin'}, {'id': 173594, 'name': 'handgun'}, {'id': 180193, 'name': 'trick or treating'}, {'id': 207716, 'name': 'actor'}, {'id': 232471, 'name': 'transvestite'}]"
